	SubjectID1	SubjectID2	Group1	Group2	Distance
349	MN1Mar8	MN8Mar8	post	pre	0.474781393
350	MN1Mar8	MN8Mar5	post	pre	0.510065284
351	MN1Mar4	MN9Mar1	post	pre	0.707672115
352	MN1Mar4	MN10Mar9	post	pre	0.569655854
353	MN1Mar4	MN8Mar2	post	pre	0.5951898
354	MN1Mar4	MN10Mar8	post	pre	0.412276067
355	MN1Mar4	MN9Mar3	post	pre	0.402389759
356	MN1Mar4	MN8Mar1	post	pre	0.610257896
357	MN1Mar4	MN10Mar4	post	pre	0.437554332
358	MN1Mar4	MN8Mar6	post	pre	0.682257487
359	MN1Mar4	MN9Mar7	post	pre	0.566672917
360	MN1Mar4	MN9Mar2	post	pre	0.523309527
361	MN1Mar4	MN9Mar6	post	pre	0.55659911
362	MN1Mar4	MN9Mar8	post	pre	0.347367345
363	MN1Mar4	MN9Mar4	post	pre	0.466429168
364	MN1Mar4	MN3Mar8	post	pre	0.403906796
365	MN1Mar4	MN10Mar2	post	pre	0.354372987
366	MN1Mar4	MN8Mar3	post	pre	0.556190022
367	MN1Mar4	MN8Mar8	post	pre	0.497230129
368	MN1Mar4	MN8Mar5	post	pre	0.459900796
369	MN1Mar6	MN9Mar1	post	pre	0.552491179
370	MN1Mar6	MN10Mar9	post	pre	0.280157499
371	MN1Mar6	MN8Mar2	post	pre	0.519389094
372	MN1Mar6	MN10Mar8	post	pre	0.662911006
373	MN1Mar6	MN9Mar3	post	pre	0.592479588
374	MN1Mar6	MN8Mar1	post	pre	0.483184755
375	MN1Mar6	MN10Mar4	post	pre	0.443281572
376	MN1Mar6	MN8Mar6	post	pre	0.455520139
377	MN1Mar6	MN9Mar7	post	pre	0.514309578
378	MN1Mar6	MN9Mar2	post	pre	0.42504304
379	MN1Mar6	MN9Mar6	post	pre	0.447133823
380	MN1Mar6	MN9Mar8	post	pre	0.747643479
381	MN1Mar6	MN9Mar4	post	pre	0.506417577
382	MN1Mar6	MN3Mar8	post	pre	0.514428895
383	MN1Mar6	MN10Mar2	post	pre	0.618201033
384	MN1Mar6	MN8Mar3	post	pre	0.481480219
385	MN1Mar6	MN8Mar8	post	pre	0.346736666
386	MN1Mar6	MN8Mar5	post	pre	0.577513764
387	MN1Mar14	MN9Mar1	post	pre	0.604309066
388	MN1Mar14	MN10Mar9	post	pre	0.450764484
389	MN1Mar14	MN8Mar2	post	pre	0.478054102
390	MN1Mar14	MN10Mar8	post	pre	0.483014301
391	MN1Mar14	MN9Mar3	post	pre	0.394225033
392	MN1Mar14	MN8Mar1	post	pre	0.536860586
393	MN1Mar14	MN10Mar4	post	pre	0.337770808
394	MN1Mar14	MN8Mar6	post	pre	0.579235345
395	MN1Mar14	MN9Mar7	post	pre	0.52395725
396	MN1Mar14	MN9Mar2	post	pre	0.413281743
397	MN1Mar14	MN9Mar6	post	pre	0.415037415
398	MN1Mar14	MN9Mar8	post	pre	0.572672883
399	MN1Mar14	MN9Mar4	post	pre	0.355054801
400	MN1Mar14	MN3Mar8	post	pre	0.342526463
401	MN1Mar14	MN10Mar2	post	pre	0.437111153
402	MN1Mar14	MN8Mar3	post	pre	0.521945898
403	MN1Mar14	MN8Mar8	post	pre	0.459253072
404	MN1Mar14	MN8Mar5	post	pre	0.416094227
405	MN1Mar11	MN9Mar1	post	pre	0.554315032
406	MN1Mar11	MN10Mar9	post	pre	0.310873234
407	MN1Mar11	MN8Mar2	post	pre	0.599212504
408	MN1Mar11	MN10Mar8	post	pre	0.56970699
409	MN1Mar11	MN9Mar3	post	pre	0.504184635
410	MN1Mar11	MN8Mar1	post	pre	0.394514804
411	MN1Mar11	MN10Mar4	post	pre	0.422605553
412	MN1Mar11	MN8Mar6	post	pre	0.460224658
413	MN1Mar11	MN9Mar7	post	pre	0.458093988
414	MN1Mar11	MN9Mar2	post	pre	0.538667394
415	MN1Mar11	MN9Mar6	post	pre	0.542349191
416	MN1Mar11	MN9Mar8	post	pre	0.643445208
417	MN1Mar11	MN9Mar4	post	pre	0.610036307
418	MN1Mar11	MN3Mar8	post	pre	0.540269658
419	MN1Mar11	MN10Mar2	post	pre	0.495167641
420	MN1Mar11	MN8Mar3	post	pre	0.349054835
421	MN1Mar11	MN8Mar8	post	pre	0.324679973
422	MN1Mar11	MN8Mar5	post	pre	0.48463361
423	MN1Mar12	MN9Mar1	post	pre	0.484037023
424	MN1Mar12	MN10Mar9	post	pre	0.413009017
425	MN1Mar12	MN8Mar2	post	pre	0.393594355
426	MN1Mar12	MN10Mar8	post	pre	0.547070755
427	MN1Mar12	MN9Mar3	post	pre	0.43602025
428	MN1Mar12	MN8Mar1	post	pre	0.447082687
429	MN1Mar12	MN10Mar4	post	pre	0.302930097
430	MN1Mar12	MN8Mar6	post	pre	0.41314538
431	MN1Mar12	MN9Mar7	post	pre	0.463684865
432	MN1Mar12	MN9Mar2	post	pre	0.337566264
433	MN1Mar12	MN9Mar6	post	pre	0.375781956
434	MN1Mar12	MN9Mar8	post	pre	0.690916529
435	MN1Mar12	MN9Mar4	post	pre	0.479588184
436	MN1Mar12	MN3Mar8	post	pre	0.383963727
437	MN1Mar12	MN10Mar2	post	pre	0.521144766
438	MN1Mar12	MN8Mar3	post	pre	0.347827569
439	MN1Mar12	MN8Mar8	post	pre	0.351066187
440	MN1Mar12	MN8Mar5	post	pre	0.421804422
441	MN28Feb5	MN9Mar1	post	pre	0.606968142
442	MN28Feb5	MN10Mar9	post	pre	0.551280959
443	MN28Feb5	MN8Mar2	post	pre	0.506588031
444	MN28Feb5	MN10Mar8	post	pre	0.454974688
445	MN28Feb5	MN9Mar3	post	pre	0.359162732
