	SubjectID1	SubjectID2	Group1	Group2	Distance
217	MN8Mar8	MN10Mar5	no	yes	0.5189800057954216
218	MN8Mar8	MN8Mar4	no	yes	0.5452639473639355
219	MN8Mar8	MN10Mar7	no	yes	0.5448548587792115
220	MN8Mar8	MN10Mar6	no	yes	0.680979085346106
221	MN8Mar5	MN10Mar5	no	yes	0.6897574445599741
222	MN8Mar5	MN8Mar4	no	yes	0.5330765166107011
223	MN8Mar5	MN10Mar7	no	yes	0.6170930846983824
224	MN8Mar5	MN10Mar6	no	yes	0.6814904460770109
0	MN8Mar4	MN10Mar5	yes	yes	0.4400770450167897
1	MN10Mar7	MN10Mar5	yes	yes	0.2336918540235567
2	MN10Mar7	MN8Mar4	yes	yes	0.408423815773774
3	MN10Mar6	MN10Mar5	yes	yes	0.5198663643956568
4	MN10Mar6	MN8Mar4	yes	yes	0.5202584076226839
5	MN10Mar6	MN10Mar7	yes	yes	0.5119914091397207
6	MN10Mar5	MN9Mar1	yes	no	0.2995551161641127
7	MN10Mar5	MN10Mar9	yes	no	0.39731024255544
8	MN10Mar5	MN8Mar2	yes	no	0.5608945403719297
9	MN10Mar5	MN10Mar8	yes	no	0.7882966574053557
10	MN10Mar5	MN9Mar3	yes	no	0.6970699030119147
11	MN10Mar5	MN8Mar1	yes	no	0.39973068334839007
12	MN10Mar5	MN10Mar4	yes	no	0.5573491059709889
13	MN10Mar5	MN8Mar6	yes	no	0.28845858830347554
14	MN10Mar5	MN9Mar7	yes	no	0.5900932381066016
15	MN10Mar5	MN9Mar2	yes	no	0.5792182998960234
16	MN10Mar5	MN9Mar6	yes	no	0.554195714797075
17	MN10Mar5	MN9Mar8	yes	no	0.8730291305163039
18	MN10Mar5	MN9Mar4	yes	no	0.65723490207442
19	MN10Mar5	MN3Mar8	yes	no	0.6781154652530383
20	MN10Mar5	MN10Mar2	yes	no	0.7736376497860807
21	MN10Mar5	MN8Mar3	yes	no	0.5096050590621645
22	MN10Mar5	MN8Mar8	yes	no	0.5189800057954216
23	MN10Mar5	MN8Mar5	yes	no	0.6897574445599741
24	MN8Mar4	MN9Mar1	yes	no	0.37873080266589393
25	MN8Mar4	MN10Mar9	yes	no	0.529241311128914
26	MN8Mar4	MN8Mar2	yes	no	0.35609456764450204
27	MN8Mar4	MN10Mar8	yes	no	0.6620757836603202
28	MN8Mar4	MN9Mar3	yes	no	0.5388037567968363
29	MN8Mar4	MN8Mar1	yes	no	0.4660371247890637
30	MN8Mar4	MN10Mar4	yes	no	0.42257146266214396
31	MN8Mar4	MN8Mar6	yes	no	0.41374196737518537
32	MN8Mar4	MN9Mar7	yes	no	0.5597695467639389
33	MN8Mar4	MN9Mar2	yes	no	0.34733325378833074
34	MN8Mar4	MN9Mar6	yes	no	0.3797194334123102
35	MN8Mar4	MN9Mar8	yes	no	0.7777455809910171
36	MN8Mar4	MN9Mar4	yes	no	0.580462611007892
37	MN8Mar4	MN3Mar8	yes	no	0.5088891540388975
38	MN8Mar4	MN10Mar2	yes	no	0.6255816728314043
39	MN8Mar4	MN8Mar3	yes	no	0.5147186663712138
40	MN8Mar4	MN8Mar8	yes	no	0.5452639473639355
41	MN8Mar4	MN8Mar5	yes	no	0.5330765166107011
42	MN10Mar7	MN9Mar1	yes	no	0.35936727632229365
43	MN10Mar7	MN10Mar9	yes	no	0.46012238566826325
44	MN10Mar7	MN8Mar2	yes	no	0.547019619206709
45	MN10Mar7	MN10Mar8	yes	no	0.7636490701757377
46	MN10Mar7	MN9Mar3	yes	no	0.6369168356997972
47	MN10Mar7	MN8Mar1	yes	no	0.3872705268720064
48	MN10Mar7	MN10Mar4	yes	no	0.5040653178106943
49	MN10Mar7	MN8Mar6	yes	no	0.2658053079243868
50	MN10Mar7	MN9Mar7	yes	no	0.5447866773484241
51	MN10Mar7	MN9Mar2	yes	no	0.5472071181413742
52	MN10Mar7	MN9Mar6	yes	no	0.5085141561695672
53	MN10Mar7	MN9Mar8	yes	no	0.8450576985358038
54	MN10Mar7	MN9Mar4	yes	no	0.642490667666661
55	MN10Mar7	MN3Mar8	yes	no	0.6334225373719468
56	MN10Mar7	MN10Mar2	yes	no	0.7020301021016926
57	MN10Mar7	MN8Mar3	yes	no	0.46247464503042596
58	MN10Mar7	MN8Mar8	yes	no	0.5448548587792115
59	MN10Mar7	MN8Mar5	yes	no	0.6170930846983824
60	MN10Mar6	MN9Mar1	yes	no	0.5177186493258561
61	MN10Mar6	MN10Mar9	yes	no	0.6125249288356316
62	MN10Mar6	MN8Mar2	yes	no	0.5546388940971926
63	MN10Mar6	MN10Mar8	yes	no	0.7874784802359077
64	MN10Mar6	MN9Mar3	yes	no	0.7034448667905296
65	MN10Mar6	MN8Mar1	yes	no	0.6148430974824006
66	MN10Mar6	MN10Mar4	yes	no	0.5559513866398487
67	MN10Mar6	MN8Mar6	yes	no	0.5493718785688718
68	MN10Mar6	MN9Mar7	yes	no	0.6785245538377623
69	MN10Mar6	MN9Mar2	yes	no	0.5456900813063562
70	MN10Mar6	MN9Mar6	yes	no	0.5129629945284402
71	MN10Mar6	MN9Mar8	yes	no	0.8313361855898546
72	MN10Mar6	MN9Mar4	yes	no	0.6435815705592581
73	MN10Mar6	MN3Mar8	yes	no	0.6774506963028619
74	MN10Mar6	MN10Mar2	yes	no	0.7541036698655121
75	MN10Mar6	MN8Mar3	yes	no	0.6231782773961512
76	MN10Mar6	MN8Mar8	yes	no	0.680979085346106
77	MN10Mar6	MN8Mar5	yes	no	0.6814904460770109
