	SubjectID1	SubjectID2	Group1	Group2	Distance
124	MN8Mar8	MN9Mar3	no	no	0.4716450474713212
125	MN8Mar8	MN8Mar1	no	no	0.4400770450167897
126	MN8Mar8	MN10Mar4	no	no	0.3705831216868086
127	MN8Mar8	MN8Mar6	no	no	0.5195936386725075
128	MN8Mar8	MN9Mar7	no	no	0.3745717353878671
129	MN8Mar8	MN9Mar2	no	no	0.4749518468645065
130	MN8Mar8	MN9Mar6	no	no	0.49791194368213815
131	MN8Mar8	MN9Mar8	no	no	0.6151158232055499
132	MN8Mar8	MN9Mar4	no	no	0.5508207339731024
133	MN8Mar8	MN3Mar8	no	no	0.4309407332912881
134	MN8Mar8	MN10Mar2	no	no	0.4222476008659042
135	MN8Mar8	MN8Mar3	no	no	0.3117766376327407
136	MN8Mar5	MN9Mar1	no	no	0.6023658956483202
137	MN8Mar5	MN10Mar9	no	no	0.609661308742564
138	MN8Mar5	MN8Mar2	no	no	0.4962414986278487
139	MN8Mar5	MN10Mar8	no	no	0.4798950005965875
140	MN8Mar5	MN9Mar3	no	no	0.32592428452111066
141	MN8Mar5	MN8Mar1	no	no	0.6008318134556053
142	MN8Mar5	MN10Mar4	no	no	0.31375389912557317
143	MN8Mar5	MN8Mar6	no	no	0.6210646530417441
144	MN8Mar5	MN9Mar7	no	no	0.5639286140419657
145	MN8Mar5	MN9Mar2	no	no	0.48125862921233403
146	MN8Mar5	MN9Mar6	no	no	0.47600865904170997
147	MN8Mar5	MN9Mar8	no	no	0.609354492304021
148	MN8Mar5	MN9Mar4	no	no	0.5234629348696882
149	MN8Mar5	MN3Mar8	no	no	0.3875773433105494
150	MN8Mar5	MN10Mar2	no	no	0.4007874955255936
151	MN8Mar5	MN8Mar3	no	no	0.37583309185743263
152	MN8Mar5	MN8Mar8	no	no	0.4587928477679104
153	MN9Mar1	MN10Mar5	no	yes	0.3006460190567099
154	MN9Mar1	MN8Mar7	no	yes	0.5742069647331549
155	MN9Mar1	MN8Mar4	no	yes	0.37840694086965415
156	MN9Mar1	MN10Mar7	no	yes	0.36695246049738356
157	MN9Mar1	MN9Mar5	no	yes	0.5217924898153988
158	MN9Mar1	MN10Mar6	no	yes	0.5279970000170453
159	MN10Mar9	MN10Mar5	no	yes	0.3969181993284129
160	MN10Mar9	MN8Mar7	no	yes	0.6333714012988563
161	MN10Mar9	MN8Mar4	no	yes	0.5309288015409004
162	MN10Mar9	MN10Mar7	no	yes	0.4609405628377112
163	MN10Mar9	MN9Mar5	no	yes	0.5731842432713451
164	MN10Mar9	MN10Mar6	no	yes	0.6132578792165954
165	MN8Mar2	MN10Mar5	no	yes	0.5621047607684048
166	MN8Mar2	MN8Mar7	no	yes	0.39311708456201955
167	MN8Mar2	MN8Mar4	no	yes	0.3574241055448549
168	MN8Mar2	MN10Mar7	no	yes	0.5514343668501883
169	MN8Mar2	MN9Mar5	no	yes	0.498031261186016
170	MN8Mar2	MN10Mar6	no	yes	0.5581502377827399
171	MN10Mar8	MN10Mar5	no	yes	0.7892171067209846
172	MN10Mar8	MN8Mar7	no	yes	0.5963829750967324
173	MN10Mar8	MN8Mar4	no	yes	0.662996232975949
174	MN10Mar8	MN10Mar7	no	yes	0.764518383418276
175	MN10Mar8	MN9Mar5	no	yes	0.7398367054732644
176	MN10Mar8	MN10Mar6	no	yes	0.788262566689962
177	MN9Mar3	MN10Mar5	no	yes	0.7008028363475207
178	MN9Mar3	MN8Mar7	no	yes	0.4687132459474662
179	MN9Mar3	MN8Mar4	no	yes	0.5413264697359674
180	MN9Mar3	MN10Mar7	no	yes	0.6414168101317607
181	MN9Mar3	MN9Mar5	no	yes	0.637036153203675
182	MN9Mar3	MN10Mar6	no	yes	0.7060868972335385
183	MN8Mar1	MN10Mar5	no	yes	0.4011113573218334
184	MN8Mar1	MN8Mar7	no	yes	0.6391838682734757
185	MN8Mar1	MN8Mar4	no	yes	0.4709461878057511
186	MN8Mar1	MN10Mar7	no	yes	0.3882932483338163
187	MN8Mar1	MN9Mar5	no	yes	0.6070704143726456
188	MN8Mar1	MN10Mar6	no	yes	0.6248316770927438
189	MN10Mar4	MN10Mar5	no	yes	0.5568377452400839
190	MN10Mar4	MN8Mar7	no	yes	0.42359418412395383
191	MN10Mar4	MN8Mar4	no	yes	0.4238839552048
192	MN10Mar4	MN10Mar7	no	yes	0.5046107692569929
193	MN10Mar4	MN9Mar5	no	yes	0.49958238873642763
194	MN10Mar4	MN10Mar6	no	yes	0.5569911534593553
195	MN8Mar6	MN10Mar5	no	yes	0.2947483252936063
196	MN8Mar6	MN8Mar7	no	yes	0.6265021221470333
197	MN8Mar6	MN8Mar4	no	yes	0.41851466753029815
198	MN8Mar6	MN10Mar7	no	yes	0.27129391310276646
199	MN8Mar6	MN9Mar5	no	yes	0.5095539229890739
200	MN8Mar6	MN10Mar6	no	yes	0.5593093221061244
201	MN9Mar7	MN10Mar5	no	yes	0.5914227760069545
202	MN9Mar7	MN8Mar7	no	yes	0.5876216612405611
203	MN9Mar7	MN8Mar4	no	yes	0.56126953824126
204	MN9Mar7	MN10Mar7	no	yes	0.5453491741524196
205	MN9Mar7	MN9Mar5	no	yes	0.6313600490906301
206	MN9Mar7	MN10Mar6	no	yes	0.6791040959994545
207	MN9Mar2	MN10Mar5	no	yes	0.5788944380997835
208	MN9Mar2	MN8Mar7	no	yes	0.3762080897267629
209	MN9Mar2	MN8Mar4	no	yes	0.35174800143181006
210	MN9Mar2	MN10Mar7	no	yes	0.5503434639575912
211	MN9Mar2	MN9Mar5	no	yes	0.48197453423560094
212	MN9Mar2	MN10Mar6	no	yes	0.5483832478224555
213	MN9Mar6	MN10Mar5	no	yes	0.5563945659399663
214	MN9Mar6	MN8Mar7	no	yes	0.3188675064346225
215	MN9Mar6	MN8Mar4	no	yes	0.3856171271754138
216	MN9Mar6	MN10Mar7	no	yes	0.5105595990931869
217	MN9Mar6	MN9Mar5	no	yes	0.4385770535394685
218	MN9Mar6	MN10Mar6	no	yes	0.515502752825268
219	MN9Mar8	MN10Mar5	no	yes	0.8749041198629554
